estado_declarante,id,institucionDependencia_nombre,institucionDependencia_siglas,particularSancionado_nombreRazonSocial,particularSancionado_objetoSocial,particularSancionado_tipoPersona,responsableSancion_nombres,responsableSancion_primerApellido,responsableSancion_segundoApellido,resolucion_sentido,resolucion_url,resolucion_fechaNotificacion,multa_moneda_clave,multa_moneda_valor,multa_monto,fechaCaptura,expediente,objetoContrato,autoridadSancionadora,tipoFalta,tipoSancion_1_clave,tipoSancion_1_valor,tipoSancion_2_clave,tipoSancion_2_valor,tipoSancion_2,tipoSancion_1,tipoSancion_1_descripcion,causaMotivoHechos,acto,inhabilitacion_plazo,inhabilitacion_fechaInicial,inhabilitacion_fechaFinal,observaciones,institucionDependencia_clave,documentos_1,documentos_1_id,documentos_1_titulo,documentos_1_tipo,documentos_1_descripcion,documentos_1_url,documentos_1_fecha,particularSancionado_domicilioMexico_pais_clave,particularSancionado_domicilioMexico_pais_valor,particularSancionado_domicilioMexico_entidadFederativa_clave,particularSancionado_domicilioMexico_entidadFederativa_valor,particularSancionado_domicilioMexico_municipio_clave,particularSancionado_domicilioMexico_municipio_valor,particularSancionado_domicilioMexico_localidad_clave,particularSancionado_domicilioMexico_localidad_valor,particularSancionado_domicilioMexico_vialidad_clave,particularSancionado_domicilioMexico_vialidad_valor,particularSancionado_domicilioMexico_codigoPostal,__v
sfp,103150001/2015,PROCURADURIA FEDERAL DEL CONSUMIDOR,PROFECO,OSCAR PERALTA RANGEL,REPARACION Y MANTENIMIENTO DE OTRO EQUIPO ELECTRONICO Y DE EQUIPO DE PRECISION,Dato no proporcionado,MIGUEL ANGEL TREJO TORAL,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,100935.0,2017-10-12,103150001/2015,Dato no proporcionado,PROCURADURIA FEDERAL DEL CONSUMIDOR,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,0,Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,000070012/2017,SECRETARIA DE LA DEFENSA NACIONAL,SEDENA,"RODAMIENTOS, MOTORES Y REFACCIONES CORBAN, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,JOS� LUIS MATA HERREJ�N,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,113212.0,2017-09-04,000070012/2017,Dato no proporcionado,SECRETARIA DE LA DEFENSA NACIONAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"LA DIR. GRAL.IND. MIL., DENUNCI� A LA EMPRESA RODAMIENTOS, MOTORES Y REFACCIONES CORBAN, S.A DE C.V., LA CUAL NO ENTREG� LOS BIENES DE LOS PEDIDOS DE ADQUISICI�N P07-000272/2016, P07-000363/2016  P07-00525/2016.",Dato no proporcionado,Dato no proporcionado,2017-06-21,2017-12-21,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,068120001/2017,SERVICIO DE ADMINISTRACI�N Y ENAJENACI�N DE BIENES,SAE,ALFREDO JAIME CALDERON,"SERVICIOS CONSISTENTES EN LA REALIZACI�N DE GESTIONES JUDICIALES Y EXTRAJUDICIALES ANTE LAS AUTORIDADES ADMINISTRATIVAS, JUDICIALES Y LABORALES FEDERALES, LOCALES O MUNICIPALES QUE CORRESPONDAN.",Dato no proporcionado,JORGE ENRIQUE CARBAJAL CALDERON,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,1354951.44,2017-09-11,068120001/2017,Dato no proporcionado,SERVICIO DE ADMINISTRACI�N Y ENAJENACI�N DE BIENES,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"EL HABER SUSCRITO CON UN SERVIDOR P�BLICO DE FNML UN DOCUMENTO DENOMINADO CEDULA DE DETERMINACI�N DE HONORARIOS, EN EL QUE SE ACORD� MODIFICAR SUSTANCIALMENTE LA FORMA DE PAGO DE LOS HONORARIOS DEL PRESTADOR DE SERVICIOS, LO QUE SIGNIFIC� QUE SE LLEVARON A CABO UN SOBREPAGO QUE ASCIENDE A LA CANTIDAD DE $616,484.94, CUANDO EN T�RMINOS DE LO PACTADO EN EL CONTRATO DE PRESTACION DE SERVICIOS PROFESIONALES, CORRESPOND�A UN PAGO POR CONCEPTO DE HONORARIOS DE $174,666.10. SURTIENDO LA HIP�TESIS PREVISTA EN EL ART�CULO 8, FRACCI�N II, DE LA LEY FEDERAL ANTICORRUPCI�N EN CONTRATACIONES P�BLICAS.",Dato no proporcionado,Dato no proporcionado,2017-09-09,2023-01-09,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410073/2014,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"CORPORATIVO CROMANTINO, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,100935.0,2017-09-27,006410073/2014,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"LA EMPRESA DECLAR� CON FALSEDAD, AL MANIFESTAR BAJO PROTESTA DE DECIR VERDAD QUE NO SE ENCONTRABA EN ALGUNO DE LOS SUPUESTOS PREVISTOS EN LOS ART�CULOS 50 Y 60 DE LA LEY, CUANDO EN REALIDAD SE ACTUALIZA LA HIP�TESIS DE LA FRACCI�N VII DEL ART�CULO 50 Y UBICARSE EN LA FRACCI�N IV DEL ART�CULO 60 DE LA LEY DE  ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR P�BLICO.",Dato no proporcionado,Dato no proporcionado,2017-09-27,2018-09-27,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,161010006/2016,COMISION NACIONAL DEL AGUA,CONAGUA,"FARMACIA SALLENT, S.A. DE C.V.","COMPRA, VENTA, CONSIGNACION, FABRICACION, MAQUILA, IMPORTACION, EXPORTACION, REPRESENTACION, INDUSTRIA Y COMERCIO EN GENERAL, DE TODA CLASE DE PRODUCTOS QUIMICOS, FARMACEUTICOS Y DE PATENTE, MATERIAL QUIRURGICO Y HOSPITALARIO, ETC.",Dato no proporcionado,CLAUDIA LETICIA VALLADARES SANCHEZ,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,113212.0,2017-08-08,161010006/2016,Dato no proporcionado,COMISION NACIONAL DEL AGUA,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,"NO PRESENTAR LA FIANZA DE CUMPLIMIENTO DEL PEDIDO N� PE-B03-039/2016, DEL QUE RESULTO ADJUDICADO EN LA INVITACION A CUANDO MENOS 3 PERSONAS N� IA-016B00015-E43-2016, PARA LA ADQUISICION DE MEDICAMENTOS",Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,061010004/2015,SERVICIO DE ADMINISTRACI�N TRIBUTARIA,SAT,"KASPER LIMPIEZA Y MANTENIMIENTO, S.A. DE C.V.","SERVICIOS DE MANTENIMIENTO EN JARDINERIA, FUMIGACION Y LIMPIEZA DE TODO TIPO DE BIENES MUEBLES E INMUEBLES, ASI COMO TODO TIPO DE OBRAS RELACIONADAS CON LO ANTERIOR.",Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,104299.0,2017-10-04,061010004/2015,Dato no proporcionado,SERVICIO DE ADMINISTRACI�N TRIBUTARIA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"EL PROVEEDOR NO SE PRESENTO A FIRMAR LOS CONTRATOS EN EL PLAZO DE 15 DIAS NATURALES POSTERIORES A LA NOTIFICACION DEL FALLO, AUNADO A DIVERSOS INCUMPLIMIENTOS Y DEFICIENCIAS QUE SE REPORTARON EN LA PRESTACION DEL SERVICIO.",Dato no proporcionado,Dato no proporcionado,2017-10-03,2018-10-03,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,091200003/2016,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,CAPUFE,RODOLFO ESTRADA ABREU,Dato no proporcionado,Dato no proporcionado,FABIOLA BELLO DURAN,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,100935.0,2017-09-11,091200003/2016,Dato no proporcionado,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"EL TITULAR DEL �REA DE QUEJAS INFORMA QUE DERIVADO DE LA CONCLUSI�N AL EXPEDIENTE DE INVESTIGACI�N RADICADO EN ESA �REA, DE LA INFORMACI�N RECOPILADA SE ADVIERTEN HECHOS PRESUMIBLEMENTE CONSTITUTIVOS DE INFRACCI�N EN VIRTUD DE QUE EL C. RODOLFO ESTRADA ABREU, PUDIERA UBICARSE EN EL SUPUESTO PREVISTO EN LA FRACCI�N IV DEL ART�CULO 78, TODA VEZ QUE DESIGN� COMO SUPERINTENDENTE DE OBRA AL ING. RODOLFO ESTRADA ABREU, QUIEN A LA FECHA DE LA APERTURA, FUNG�A COMO SERVIDOR P�BLICO ACTIVO EN EL INSTITUTO TABASQUE�O DE LA INFRAESTRUCTURA F�SICA EDUCATIVA DEL ESTADO DE TABASCO, OCUPANDO EL PUESTO DE DIRECTOR T�CNICO.",Dato no proporcionado,Dato no proporcionado,2017-07-10,2017-10-10,"EL PLAZO DE INHABILITACI�N QUEDAR� SUJETO A LO DISPUESTO POR EL ANTEPEN�LTIMO P�RRAFO DEL ART�CULO 78 DE LA LEY DE OBRAS P�BLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS.  <br> <br>LA SALA REGIONAL DE MORELOS DEL T.F.J.A. DENTRO DEL JUICIO DE NULIDAD N�MERO 777/17-24-01-1, CON PROVE�DO DEL OCHO DE AGOSTO DEL DOS MIL DIECISIETE, CONCEDI� A DICHA PERSONA F�SICA, LA SUSPENSI�N PROVISIONAL DE LA INHABILITACI�N POR EL PERIODO DE TRES MESES, PARA PARTICIPAR DE MANERA DIRECTA O POR INTERP�SITA PERSONA EN PROCEDIMIENTOS DE CONTRATACI�N O CELEBRAR CONTRATOS REGULADOS POR LA L.O.P.S.R.M. Y POR LA L.A.A.S.S.P. <br> <br>EN VIRTUD DE LO ANTERIOR, DICHA PERSONA F�SICA PUEDE PARTICIPAR EN LA PRESENTACI�N DE PROPUESTAS, CELEBRACI�N DE CONTRATOS Y/O PEDIDOS CON LAS DEPENDENCIAS Y ENTIDADES DE LA ADMINISTRACI�N P�BLICA FEDERAL, AS� COMO DE LAS ENTIDADES FEDERATIVAS, CUANDO UTILICEN RECURSOS CON CARGO TOTAL O PARCIAL A FONDOS FEDERALES, HASTA EN TANTO SE RESUELVA EN DEFINITIVA EL ALUDIDO JUICIO DE NULIDAD. <br>",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,201500008/2016,DICONSA,DICONSA,"DEONTO, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,MIGUEL �NGEL VARELA ARENAS,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,21912.0,2017-07-13,201500008/2016,Dato no proporcionado,DICONSA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,EL PROVEEDORE NO SE PRESENT� A FIRMAR EL CONTRATO,Dato no proporcionado,Dato no proporcionado,2017-07-12,2017-10-12,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,185750307/2005,PEMEX EXPLORACI�N Y PRODUCCION,PEP,"GRUAS LOMAR, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,V�CTOR OCTAVIO G�MEZ CERECEDO,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,519480.0,2017-07-27,185750307/2005,Dato no proporcionado,PEMEX EXPLORACI�N Y PRODUCCION,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,HABER PROPORCIONADO DOCUMENTACION PRESUMIBLEMENTE APOCRIFA,Dato no proporcionado,Dato no proporcionado,2010-06-24,2012-04-24,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,081300003/2017,"SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTAR�A",SENASICA,"GRUPO COMERCIAL Y SERVICIOS DEL VALLE, S.A DE C.V",Dato no proporcionado,Dato no proporcionado,LUIS FRANCISCO OLIVEROS ANGELES,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,6931516.04,2017-07-21,081300003/2017,Dato no proporcionado,"SERVICIO NACIONAL DE SANIDAD, INOCUIDAD Y CALIDAD AGROALIMENTAR�A",Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,PRESENTE DOCUMENTACI�N O INFORMACI�N FALSA O ALTERADA CON EL PROP�SITO DE LOGRAR UN BENEFICIO O <br>VENTAJA.,Dato no proporcionado,Dato no proporcionado,2017-07-24,2018-01-24,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,185750016/2006,PEMEX EXPLORACI�N Y PRODUCCION,PEP,"ESPARRAGOS INOXIDABLES DE MEXICO, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,V�CTOR OCTAVIO G�MEZ CERECEDO,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,561600.0,2017-07-27,185750016/2006,Dato no proporcionado,PEMEX EXPLORACI�N Y PRODUCCION,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,RETRASO E INCUMPLIMIENTO DE LOS PROGRAMAS DE TRABAJO,Dato no proporcionado,Dato no proporcionado,2010-05-07,2011-05-07,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,006410036/2015,INSTITUTO MEXICANO DEL SEGURO SOCIAL,IMSS,"AG MEDLABIN, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,LIC. GUSTAVO AGUIRRE LONA,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,100935.0,2017-08-02,006410036/2015,Dato no proporcionado,INSTITUTO MEXICANO DEL SEGURO SOCIAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,LA EMPRESA PROPORCION� INFORMACI�N FALSA,Dato no proporcionado,Dato no proporcionado,2017-08-03,2019-02-03,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,185750027/2009,PEMEX EXPLORACI�N Y PRODUCCION,PEP,"TAJIN CONSTRUCCIONES, S.A. DE C.V., COFLEMA, S.A. DE C.V. Y M.F. INTEGRAL SERVICES, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,V�CTOR OCTAVIO G�MEZ CERECEDO,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,189324.0,2017-07-21,185750027/2009,Dato no proporcionado,PEMEX EXPLORACI�N Y PRODUCCION,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"HABER PROPORCIONADO INFORMACION FALSA,  AL PRESENTAR LA POLIZA NO. 5203 5389 0001000911 000000 0000, AL PARECER APOCRIFA PARA GARANTIZAR EL DEBIDO CUMPLIMIENTO DEL CONTRATO NO. 425028810, SE VERIFICO, NO ENCONTRANDOSE NINGUN REGISTRO NI POR NUMERO DE FIANZA, NO SE ENCUENTRA REGISTRADA.",Dato no proporcionado,Dato no proporcionado,2010-12-22,2011-07-22,"NOTA.- CON FECHA 21 DE DICIEMBRE DE 2011 SE PUBLICARON EN EL DOF LAS CIRCULARES N�MEROS OIC-PEP-AR-18.575.0110/2010 Y OIC-PEP-AR-18.575.0109/2010, CORRESPONDIENTES A LAS EMPRESA COFLEMA, S.A. DE C.V., Y M.F. INTEGRAL SERVICES, S.A. DE C.V., DONDE SE DA A CONOCER LA INHABILIACION IMPUESTA POR ESTA AUTORIDAD A DICHAS EMPRESAS POR EL PLAZO DE 7 MESES CON 6 DIAS. RESPECTIVAMENTE.   <br>CON FECHA 13 DE ENERO DE 2011 SE PUBLICO EN EL DOF LA CIRCULAR N�MERO OIC-PEP-AR-18.575.0108/2010 CORRESPONDIENTE A LA EMPRESA TAJIN CONSTRUCCIONES, S.A. DE C.V., DONDE SE DA A CONCOER LA INHABILITACION IMPUESTA POR ESTA AUTORIDAD A DICHA EMPRESA POR EL PLAZO DE 1 A�O, 2 MESES, 12 DIAS. <br>NOTA.- MEDIANTE OFICIO URPM-GC-181-2017, LA GERENCIA DE LO CONTENCIOCO INFORM� QUE LA SALA REGIONAL TABASCO DEL TRIBUNAL DE JUSTICIA ADMISTRATIVA RECONOCIO LA VALIDEZ DE LA RESOLUCI�N IMPUGNADA, EMITIDAEN EL CI-S-PEP-027-2009.",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,201500007/2016,DICONSA,DICONSA,"DP SOLUCIONES EN MOBILIARIO PARA OFICINA, S.A DE C.V.","LA COMPRAVENTA, DISTRIBUCION, ENAJENACI�N, IMPORTACI�N Y EXPORTACI�N DE MUEBLES PARA OFICINA, Y EN GENERAL EL MANTENIMIENTO Y REPARACI�N DE LOS MISMOS. LA COMPRAVENTE DE LOS EQUIPOS DE C�MPUTO, ACCESORIOS Y TODO AQUELLO RELACIONACON CON EL OBJETO SOCIAL.",Dato no proporcionado,MIGUEL �NGEL VARELA ARENAS,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,109560.0,2017-07-13,201500007/2016,Dato no proporcionado,DICONSA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"EL LA ETAPA DE PROPOSICI�N T�CNICA, LA PRESUNTA INFRACTORA MANIFEST� BAJO PROTESTA DE DECIR VERDAD QUE LOS BIENES MATERIA DE LA LICITACI�N CUMPLEN CON LO ESTABLECIDO EN LA NORMA OFICIAL MEXICANA NOM-117-SCFI-2005, DE IGUAL FORMA, MANIFEST� BAJO PROTESTA DE DECIR VERDAD  CONOCER EL CONTENIDO Y ALCANCE DE LA CONVOCATORIA A LA LICITACI�N P�BLICA Y A LAS CONDICIONES ESTABLECIDAS EN DICHO DOCUMENTO, SIENDO EL CASO QUE AL SER REQUERIDA PARA SUSCRIBIR EL CONTRATO ADJUDICADO, LA PRESUNTA INFRACTORA  SE�AL� NO CONTAR CON DICHA NORMA, IMPOSIBILITANDO AS� LA SUSCRIPCI�N RESPECTIVA.",Dato no proporcionado,Dato no proporcionado,2017-07-12,2018-07-12,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,000270036/2015,SECRETARIA DE LA FUNCI�N P�BLICA,SFP,"PROVEEDORA DE INFRAESTRUCTURA, S.A. DE C.V.","CONSTRUCCI�N DE TODO TIPO DE OBRA, ENTRE OTROS.",Dato no proporcionado,MAR�A GUADALUPE VARGAS �LVAREZ,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,210300.0,2017-07-12,000270036/2015,Dato no proporcionado,SECRETARIA DE LA FUNCI�N P�BLICA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"NO FORMALIZACI�N DE CONTRATO. INFRACCI�N AL ART�CULO 78 FRACCI�N I, LEY DE OBRAS P�BLICAS Y SERVICIOS RELACIONADOS CON LAS MISMAS.",Dato no proporcionado,Dato no proporcionado,2017-07-13,2018-01-13,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,091200008/2016,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,CAPUFE,T�CNICA FERROMAR S.A. DE C.V.,PRESTAR TODA CLASE DE SERVICIOS T�CNICOS PROFESIONALES,Dato no proporcionado,FABIOLA BELLO DURAN,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,113212.0,2017-07-10,091200008/2016,Dato no proporcionado,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,"EL SUBDELEGADO JUR�DICO DE LA DELEGACI�N REGIONAL X, INFORMA QUE LA MORAL T�CNICA FERROMAR, S.A. DE C.V. NO FORMALIZ� EL CONTRATO POR CAUSAS IMPUTABLES A LA MISMA, EN EL PROCEDIMIENTO IA-009J0U021-E32-2016.",Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,091200007/2016,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,CAPUFE,T�CNICA FERROMAR S.A. DE C.V.,PRESTAR TODA CLASE DE SERVICIOS T�CNICOS PROFESIONALES,Dato no proporcionado,FABIOLA BELLO DURAN,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,113212.0,2017-07-10,091200007/2016,Dato no proporcionado,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,Dato no proporcionado,M,MULTA,0,0,0.0,0.0,0,"EL SUBDELEGADO JUR�DICO DE LA DELEGACI�N REGIONAL X, INFORMA QUE LA MORAL T�CNICA FERROMAR, S.A. DE C.V. NO FORMALIZ� EL CONTRATO POR CAUSAS IMPUTABLES A LA MISMA, EN EL PROCEDIMIENTO IA-009J0U021-E31-2016.",Dato no proporcionado,Dato no proporcionado,-,-,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,000270071/2013,SECRETARIA DE LA FUNCI�N P�BLICA,SFP,"CONSTRUCTORA MOBEL, S.A. DE C.V.",Dato no proporcionado,Dato no proporcionado,MAR�A GUADALUPE VARGAS �LVAREZ,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,1028445.0,2017-08-01,000270071/2013,Dato no proporcionado,SECRETARIA DE LA FUNCI�N P�BLICA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"INFRACCI�N AL ART�CULO 60, FRACCI�N III DE LA LEY DE ADQUISICIONES, ARRENDAMIENTOS Y SERVICIOS DEL SECTOR P�BLICO, CONSISTENTE EN INCUMPLIMIENTO CONTRACTUAL QUE OCASION� DA�OS GRAVES A LA COMISI�N ESTATAL DE VIVIENDA DE OAXACA.",Dato no proporcionado,Dato no proporcionado,2017-08-02,2020-05-02,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,061010003/2015,SERVICIO DE ADMINISTRACI�N TRIBUTARIA,SAT,"CLAVER SERVICIOS, S.A. DE C.V.","SERVICIOS DE MANTENIMIENTO EN JARDINERIA, FUMIGACION Y LIMPIEZA DE TODO TIPO DE BIENES MUEBLES E INMUEBLES, ASI COMO TODO TIPO DE OBRAS RELACIONADAS CON LO ANTERIOR.",Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,104299.0,2017-10-04,061010003/2015,Dato no proporcionado,SERVICIO DE ADMINISTRACI�N TRIBUTARIA,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"EL PROVEEDOR NO SE PRESENTO A FIRMAR LOS CONTRATOS EN EL PLAZO DE 15 DIAS NATURALES POSTERIORES A LA NOTIFICACION DEL FALLO, AUNADO A DIVERSOS INCUMPLIMIENTOS Y DEFICIENCIAS QUE SE REPORTARON EN LA PRESTACION DEL SERVICIO.",Dato no proporcionado,Dato no proporcionado,2017-10-04,2018-10-04,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
sfp,000070009/2017,SECRETARIA DE LA DEFENSA NACIONAL,SEDENA,"INTERNATIONAL METALS DE M�XICO, S.A. DE C.V.","FABRICACI�N D OTROS PRODUCTOS MET�LICOS-, COMISIONES, REPRESENTACIONES, COMPRA, VENTA, MAQUILA, IMPORTACIONES, EXPORTACIONES Y COMERCIO EN GENERAL DE TODA CLASE DE BIENES Y ART�CULOS INDUSTRIALES Y COMERCIALES.",Dato no proporcionado,JOS� LUIS MATA HERREJ�N,Dato no proporcionado,Dato no proporcionado,SANCIONATORIA CON MULTA E INHABILITACI�N,Dato no proporcionado,Dato no proporcionado,MXN,Dato no proporcionado,226696.0,2017-08-30,000070009/2017,Dato no proporcionado,SECRETARIA DE LA DEFENSA NACIONAL,Dato no proporcionado,M,MULTA,I,INHABILITACIÓN,0.0,0.0,0,"LA DIR. GRAL. IND. MIL. INFORM� LA PRESUNTA INFRACCI�N POR PARTE DE LA EMPRESA INTERNATIONAL METALS DE M�XICO, S.A. DE C.V., LA CUAL NO ENTREG� 30 PIEZAS DE PLACA DE ACERO AISI 1075 3.4 MM. X 1 200MM (CAL. 10) LAMINADA EN FR�O Y 193 KGS. DE FLEJE DE ACERO ASTM 1008-DS A (CAL. 20X35 MM.) LAMINADO EN FR�O CON UN COSTO DE $ 131,331.72 (CIENTO TREINTA Y UN MIL TRESCIENTOS TREINTA Y UN PESOS 72/100 M.N.), CONTRATADOS EN EL PEDIOD DE ADQUISICI�N P07-000131/2016.",Dato no proporcionado,Dato no proporcionado,2017-04-12,2018-04-12,Dato no proporcionado,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0
